region,site,plot,long,lat,HAND,HAND_floo,dsl,prec,storm,logSB,logCa,logMg,logK,logAl,pH,logHAND,lma.cwM,lma.cwSD,alt.cwM,alt.cwSD,ses.cwM,ses.cwSD,pc1.cwM,pc1.cwSD,pc2.cwM,pc2.cwSD,riq,Al2,site2
BR319,BR319_M04,M04_TN_3500,-60.92283583,-4.401942361,-0.8880387833529344,-0.8749605332217661,-1.651894416484463,1.8441722454584992,1.2582834537919851,-0.3335849618901829,-0.6111318959296795,-0.23473947378559779,0.7708512999018932,-0.3317190035838093,0.21232667123872878,-1.351548775754908,54.07153187685185,9.94123704779828,2.138888888888889,1.8459555366579046,0.45832567122405604,0.17355090263509199,-1.3869766058966058,1.0705855437555083,0.7917376753713476,0.3875004574669155,7,-0.6465705787065461,BR319_M04
BR319,BR319_M04,M04_TS_0500,-60.94880104,-4.38789748,-0.9455570369463495,-0.9321107646497223,-1.651894416484463,1.8441722454584992,1.3094697369390098,-0.42571816551055663,-0.6111318959296795,-0.42108069176705387,0.49201515270081714,0.6101806953740005,-0.2807893016163571,-1.7578250882717394,57.04780560224089,8.06186340956083,2.057703081232493,1.1163395100740021,0.4973607055906365,0.20964386766039758,-1.618253361387819,0.5713151935623615,0.8867339407289165,0.4051080321950678,5,0.591959140762509,BR319_M04
BR319,BR319_M04,M04_TS_2500,-60.93637596,-4.40093318,-0.7764643041015049,-0.7640999470199126,-1.651894416484463,1.8441722454584992,1.302963793840438,-0.5287143243600247,-0.9444815040523856,-0.5287641010142742,0.49201515270081714,-0.009537661570003743,0.9140686326094258,-0.8556517939564862,51.85860216611345,9.715705778223352,2.0831932773109245,1.3582326451559568,0.5403107658588414,0.3360519662831972,-1.347994118239722,0.9801782560699603,0.8806093748762964,0.8674042182579026,8,-0.29640069291298726,BR319_M04
BR319,BR319_M04,M04_TS_3500,-60.930502,-4.4079433,-0.9867976855101603,-0.9730875409322799,-1.651894416484463,1.8441722454584992,1.302963793840438,-0.4930172597638428,-0.9444815040523856,-0.5287641010142742,0.6368007627561305,0.2799055625479028,0.36405466288644583,-2.2077509908708355,59.92840987224158,10.979765472744331,1.4118466898954702,0.821030481654206,0.4445421815243588,0.17433559364090892,-1.308307534073521,0.6121995060680355,0.7103834372746061,0.5388515024652061,8,0.07907223205153976,BR319_M04
BR319,BR319_M05,M05_TN_(-)0500,-61.2437315,-4.6161247,-0.6325168267874668,-0.6210734966669494,-1.7128760905890539,2.6017277022349767,1.4019186552077312,0.0774128374775113,0.10578980663955104,0.33721421813788344,0.6368007627561305,0.5727935353805261,-0.3187212995282868,-0.4501033435673294,53.24728617099277,8.43024863362702,1.5520408163265305,1.268110158231923,0.4349639620768234,0.3174587814677208,-1.078773974227072,0.7554992603030602,0.6069229029063664,0.7391154767682376,12,0.5288536510498243,BR319_M05
BR319,BR319_M05,M05_TN_0500,-61.2500883,-4.6096445,-0.7306076182904927,-0.7185366685319432,-1.7128760905890539,2.6017277022349767,1.4276498720602828,-0.9397121237277187,-1.2090759734895817,-0.9431685380016365,-0.24141222300743073,0.2339965825703441,-0.2997553005723224,-0.7074436359535906,51.0881467873687,5.590487122886435,0.9203781512605042,0.7309086453493814,0.3670028329679224,0.1390942050643715,-0.6047923065407429,0.5894695429839466,0.595706110539159,0.4330187240059396,9,0.015237095862472943,BR319_M05
BR319,BR319_M05,M05_TN_1500,-61.257797,-4.6032769,-0.7633450403463014,-0.7510646249624272,-1.7128760905890539,2.6017277022349767,1.4276498720602828,-0.3632303992163067,-0.7567487403575472,-0.07719021884947905,0.49201515270081714,0.5469373600537516,0.30715666601855257,-0.8109159858729609,52.59092469387755,8.424268820284809,1.0087755102040816,0.6518647538112885,0.3670953297583915,0.21911911267546513,-0.740436040873782,0.5295214681958972,0.5084500839747726,0.5559235608129274,11,0.48600404374274264,BR319_M05
BR319,BR319_M05,M05_TN_2500,-61.2654359,-4.5974244,-0.9167675414835419,-0.9035054745791297,-1.7128760905890539,2.6838877274959203,1.4608754322762234,-0.6881466222336847,-1.2090759734895817,-1.1295097559830927,0.6368007627561305,0.3928894819295103,0.5347486534901307,-1.5335943865286055,55.833712564543895,12.488689059176634,1.0671256454388984,0.5564395744373327,0.2895148637563295,0.0961905548804105,-0.8440704914144075,0.7688619890763526,0.21680034088095795,0.4753614527835171,10,0.24359894904269078,BR319_M05
BR319,BR319_M05,M05_TN_3500,-61.2721843,-4.5913411,-0.9167068041513419,-0.9034451258659005,-1.7128760905890539,2.6838877274959203,1.46834653524611,-0.7802798258540586,-0.9444815040523856,-1.1295097559830927,0.3346242339605516,0.9909959864035163,-0.5273472880439005,-1.5331715818434846,50.329766764744605,8.481425925962549,0.8814838749850037,0.4883885949819199,0.3461996829281879,0.10084404158607069,-0.5589532459572168,0.5504166532586948,0.5354641918835584,0.45050364312227253,13,1.3189888546547217,BR319_M05
BR319,BR319_M05,M05_TS_1500,-61.2637139,-4.6104867,-0.7583038417737,-0.7460556817644121,-1.7128760905890539,2.6017277022349767,1.413292777203971,-0.64548173869522,-0.7567487403575472,-1.1295097559830927,0.49201515270081714,0.3319546221113174,-0.0911293120567087,-0.794254139851283,51.800372664835166,6.047475139544655,0.9627747252747253,0.4380419915238766,0.3054671775759809,0.16863974008541668,-0.6604581795938897,0.5677571583467608,0.28084051351065714,0.5095145366011359,11,0.15352903422790584,BR319_M05
